"","No","Words.(Indonesian)","Words.(English)","ALL_Valence_N","ALL_Valence_Mean","ALL_Valence_SD","ALL_Arousal_N","ALL_Arousal_Mean","ALL_Arousal_SD","ALL_Dominance_N","ALL_Dominance_Mean","ALL_Dominance_SD","ALL_Predictability_N","ALLPredictability_Mean","ALL_Predictability_SD","ALL_Concreteness_N","ALL_Concreteness_Mean","ALL_Concreteness_SD","ALL_Frequency_N","ALL_Frequency_Mean","ALL_Frequency_SD","Borrowed","age","age.youngest","age.oldest","age.youngest.num","age.oldest.num","Parameter_name","bor15","bor15.cat","cat","ALL_Valence_Mean.scaled","ALL_Frequency_Mean.scaled","ALL_Concreteness_Mean.scaled","ALL_Dominance_Mean.scaled","ALL_Arousal_Mean.scaled","ALLPredictability_Mean.scaled"
"891",891,"menulis","write ",67,6.05970149253731,1.74842437306595,97,4.61855670103093,2.14302793461082,99,5.6969696969697,1.98697054534081,59,5.72881355932203,1.96372717813799,72,3.40277777777778,2.16671180884718,87,6.09195402298851,2.16543772849765,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"to write",0,"0","Verb",0.896283344902578,0.638534883697506,-0.387602312690076,0.999093503205782,-0.18298783300616,0.430410025563252
"899",899,"menyelamatkan","save, rescue",65,6.55384615384615,2.12154696824311,65,5.75384615384615,2.39811624790408,63,6.44444444444444,2.22133820800513,65,5.30769230769231,2.01496802799602,64,5.25,2.50079352485731,69,6.01449275362319,2.28481402012601,"1. clearly borrowed","Early Malay",NA,NA,NA,NA,"to rescue",1,"1","Verb",1.35152882567421,0.489829723893498,1.69387445108907,2.64658643720063,1.73330103667322,-0.172095967433602
"901",901,"menyembunyikan","hide ",65,3.86153846153846,1.84456061059371,65,4.44615384615385,2.20107054372674,63,5.33333333333333,2.32574523735746,65,4.56923076923077,2.12844742982731,64,6.03125,2.46221445044903,69,5.82608695652174,2.26843118721968,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"to hide",0,"0","Verb",-1.12883979051882,0.128140399725039,2.57419827035656,0.197610454235312,-0.473991744900751,-1.2286266003544
"902",902,"menyemprot","spray ",65,4.93846153846154,1.68520142598855,65,4.89230769230769,1.83816379951466,63,5.15555555555556,2.19457549794069,65,4.35384615384615,2.19680712363683,64,3.96875,2.24646989388395,69,5.68115942028986,2.08279191600791,"1. clearly borrowed","Modern",NA,NA,NA,NA,"to splash",1,"1","Verb",-0.13669234404161,-0.150082157327621,0.250143387490375,-0.194225703039138,0.279084615871546,-1.53678136828963
"908",908,"menyinggung","offensive, offend",65,4.04615384615385,2.30780448445303,65,5.33846153846154,2.04845157281148,63,5.06666666666667,2.02708927013363,65,4.98461538461538,2.26724163145101,64,5.21875,2.51641436767502,69,5.69565217391304,2.30921649448776,"4. very little evidence for borrowing","Prehistorical",NA,NA,NA,NA,"to touch",0,"0","Verb",-0.958757371122731,-0.122259901622355,1.65866149831837,-0.390143781676365,1.03216097664384,-0.634328119336451
"910",910,"menyusul","following ",65,5.07692307692308,1.64228967743677,65,4.46153846153846,1.97703157439477,63,4.8,2.15954540670864,65,4.41538461538462,2.22831429905761,64,5.015625,2.66364225814299,69,6.05797101449275,2.23530533492048,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"to follow",0,"0","Verb",-0.00913052949453965,0.573296491009296,1.42977730530882,-0.977898017588042,-0.448023594529293,-1.44873714887957
"921",921,"merusak","damage, ruin",65,2.98461538461538,1.77211303685307,65,5.73846153846154,1.5640184929066,63,4.73333333333333,2.11488233070478,65,5.21538461538462,2.07283251021027,64,5.125,2.25022044775441,69,6.30434782608696,2.0955439264845,"2. probably borrowed","Early Malay",NA,NA,NA,NA,"to damage",1,"1","Verb",-1.93673128265027,1.04627483799882,1.55302264000627,-1.12483657656596,1.70733288630176,-0.304162296548701
"922",922,"mesin","machine ",65,5.07692307692308,1.8397324220156,65,4.23076923076923,1.88554725783749,63,5.6,2.34908105823997,65,4.69230769230769,2.29076322518198,64,3.046875,2.22845727475238,69,6,2.22948160685262,"1. clearly borrowed","Modern",NA,NA,NA,NA,"the motor",1,"1","Noun",-0.00913052949453965,0.462007468188232,-0.788638719245268,0.785364690146989,-0.83754585010117,-1.05253816153427
"927",927,"mimpi","dream ",65,5.8,1.6601957715884,65,5.06153846153846,2.57316028380547,63,5.06666666666667,2.54415551268535,65,4.84615384615385,2.36002363091168,64,5.546875,2.81114385293687,69,6.21739130434783,2.35065425947125,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"to dream",0,"0","Verb",0.657025613140162,0.879341303767222,2.02839750241071,-0.390143781676365,0.564734269957589,-0.832427613009101
"930",930,"minuman","drinks ",65,5.52307692307692,1.92116250864298,65,4.29230769230769,2.17027559398482,63,5.28888888888889,2.46449535883868,65,4.52307692307692,2.51313855261014,64,3.265625,2.38541991578069,69,6.50724637681159,2.08371266793755,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"the drink",0,"0","Noun",0.401901984046021,1.43578641787254,-0.542148049850369,0.0996514149166996,-0.733673248615337,-1.29465976491195
"931",931,"minyak tanah","kerosene ",65,5.03076923076923,1.77631316539017,65,4.12307692307692,2.32854361879167,63,4.51111111111111,2.54613987888103,65,3.52307692307692,2.22280574603706,64,2.875,2.16391767000034,69,5.94202898550725,2.14807751236949,"5. no evidence for borrowing","Modern",NA,NA,NA,NA,"the petroleum",0,"0","Noun",-0.051651134343563,0.350718445367167,-0.982309959484116,-1.61463177315902,-1.01932290270138,-2.72537833032553
"933",933,"mobil","car ",65,5.89230769230769,1.888477205011,65,4.27692307692308,2.22561573157079,63,5.82222222222222,2.03703091520353,65,4.93846153846154,2.37747846386752,64,2.875,2.32652066672497,69,6.34782608695652,2.47829452124144,"1. clearly borrowed","Modern",NA,NA,NA,NA,"the car",1,"1","Noun",0.74206682283821,1.12974160511462,-0.982309959484116,1.27515988674005,-0.759641398986795,-0.700361283894
"941",941,"muda","young ",65,6.24615384615385,1.87108565770291,65,4.78461538461538,1.99602971305154,63,5.71111111111111,2.59914515861572,65,5.46153846153846,2.22258944615371,64,4.28125,2.49741930292115,69,5.98550724637681,2.44644251698611,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"young",0,"0","Adj",1.06805812668072,0.434185212482965,0.602272915197373,1.03026228844352,0.0973075632713356,0.0480145810915654
"942",942,"mudah","easy ",65,6.81538461538462,1.84469092679089,65,4.43076923076923,1.99975960093669,63,5.66666666666667,2.28632297090169,65,6.06153846153846,2.25608152471356,64,5.640625,2.36621181075011,69,6.05797101449275,2.22871671049016,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"easy",0,"0","Adj",1.59247891981868,0.573296491009296,2.13403636072281,0.93230324912491,-0.499959895272209,0.906445720339714
"943",943,"mulut","mouth ",65,5.16923076923077,1.68234611823443,65,4.53846153846154,2.04692546179724,63,5.91111111111111,2.60961702364562,65,4.32307692307692,2.38555347553045,64,2.96875,2.37024377555465,69,6.59420289855072,2.13044348172276,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"the mouth",0,"0","Noun",0.0759106802035079,1.60271995210414,-0.876671101172017,1.47107796537728,-0.318182842672001,-1.58080347799467
"944",944,"muntah","vomiting ",65,4,1.91213231759729,65,5.43076923076923,1.8954652361725,63,4.08888888888889,2.20353251747179,65,4.15384615384615,2.2446517632946,64,3.3125,2.13716174340182,69,6.28985507246377,2.14956527257026,"4. very little evidence for borrowing","Early Malay",NA,NA,NA,NA,"to vomit",0,"0","Verb",-1.00127797597175,1.01845258229355,-0.48932862069432,-2.54524264668585,1.18796987887259,-1.82292508137235
"946",946,"murka","wrath ",65,2.84615384615385,1.69770773057719,65,6.09230769230769,1.72955085321194,63,5.33333333333333,2.40265005207318,65,4.03076923076923,2.39771525864488,64,5.765625,2.49915660376831,69,5.26086956521739,2.25995948631727,"1. clearly borrowed","Early Malay",NA,NA,NA,NA,"the anger",1,"1","Noun",-2.06429309719734,-0.956927572780336,2.27488817180561,0.197610454235312,2.30460034484531,-1.99901352019248
"950",950,"musik","music ",65,6.30769230769231,2.37778177170365,65,5.26153846153846,2.41917420748359,63,6.08888888888889,2.09785845590452,65,5.35384615384615,2.30780448445303,64,4.03125,2.48786738532907,69,6.49275362318841,2.38637793716629,"1. clearly borrowed","Modern",NA,NA,NA,NA,"the music",1,"1","Noun",1.12475226647942,1.40796416216728,0.320569293031775,1.86291412265173,0.902320224786549,-0.106062802876052
"951",951,"musim gugur","autumn ",65,5.6,2.06760731281353,65,4.38461538461539,2.363077361278,63,5.33333333333333,2.17422922601844,65,4.23076923076923,2.31009490314542,64,3.125,2.25726340847454,69,5.34782608695652,2.46639822506496,"5. no evidence for borrowing","Early Malay",NA,NA,NA,NA,"the autumn/fall",0,"0","Noun",0.472769658794393,-0.789994038548741,-0.700606337318518,0.197610454235312,-0.577864346386585,-1.71286980710977
"952",952,"musim semi","spring ",65,6.38461538461539,2.03632871005263,65,4.90769230769231,2.72559097332049,63,5.55555555555556,2.14852545159735,65,4.16923076923077,2.16195246514313,64,3.875,2.38047614284762,69,4.98550724637681,2.42834217004105,"5. no evidence for borrowing","Early Malay",NA,NA,NA,NA,"the spring(2)",0,"0","Noun",1.19561994122779,-1.48555043118039,0.144504529178276,0.687405650828376,0.305052766243004,-1.80091402651983
"958",958,"nama","name ",65,6.23076923076923,1.63715865496856,65,4.30769230769231,1.79341745108219,63,5.6,2.18881454008993,65,5.38461538461539,2.19154845152568,64,4.171875,2.41394551233203,69,6.3768115942029,2.27584146865546,"1. clearly borrowed","Early Malay",NA,NA,NA,NA,"the name",1,"1","Noun",1.05388459173105,1.18538611652515,0.479027580499924,0.785364690146989,-0.707705098243878,-0.0620406931710175
"959",959,"nanah","pus ",65,2.93846153846154,1.73994363303926,65,5.36923076923077,2.05067999978994,63,4.08888888888889,2.1723701156092,65,4.83076923076923,2.62541205557118,64,3.3125,2.32907775194457,69,5.34782608695652,2.20177793770319,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"the pus",0,"0","Noun",-1.9792518874993,-0.789994038548741,-0.48932862069432,-2.54524264668585,1.08409727738676,-0.854438667861617
"962",962,"nasi","rice ",65,6.09230769230769,1.40003434023818,65,4.36923076923077,2.25394952506449,63,5.51111111111111,2.51921905487884,65,4.6,2.21359436211787,64,3.109375,2.61325794048197,69,6.21739130434783,2.60581682585773,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"the rice",0,"0","Noun",0.926322777183977,0.879341303767222,-0.718212813703868,0.589446611509764,-0.603832496758045,-1.18460449064937
"964",964,"negara","state ",65,5.12307692307692,1.83292536253263,65,4.56923076923077,1.85379029599857,63,5.22222222222222,2.32465920169826,65,4.56923076923077,2.21478858167963,64,3.609375,2.34769179110712,69,5.71014492753623,2.40771706171538,"1. clearly borrowed","Early Malay",NA,NA,NA,NA,"the country",1,"1","Noun",0.0333900753544837,-0.0944376459170901,-0.154805569372672,-0.0472871440612192,-0.266246541929084,-1.2286266003544
"966",966,"neraka","hell ",65,2.43076923076923,1.99193083753891,65,5.90769230769231,1.88516475509335,63,4.44444444444444,2.46388049034588,65,4.43076923076923,2.06131959228511,64,5.3125,3.02830561876356,69,5.92753623188406,2.00967396082424,"1. clearly borrowed","Early Malay",NA,NA,NA,NA,"the hell",1,"1","Noun",-2.44697854083855,0.322896189661901,1.76430035663047,-1.76157033213694,1.99298254038781,-1.42672609402705
"972",972,"nyamuk","mosquito ",65,3.36923076923077,1.56693601067129,65,4.49230769230769,1.86349031493221,63,4.62222222222222,2.41481119993119,65,5.16923076923077,2.26087117314067,64,2.921875,2.21326941603062,69,6.28985507246377,2.25637299583517,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"the mosquito",0,"0","Noun",-1.58239290890841,1.01845258229355,-0.929490530328067,-1.36973417486249,-0.396087293786376,-0.370195461106251
"974",974,"nyiur","coconut",65,5.35384615384615,1.67173907607065,65,4.38461538461539,2.21283406865147,63,5.26666666666667,2.08239372750775,65,6.21538461538462,1.70011311840848,64,5.21875,2.52899848424892,69,4.50724637681159,2.32393674869503,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"the coconut",0,"0","Noun",0.245993099599601,-2.40368486945417,1.65866149831837,0.0506718952573933,-0.577864346386585,1.12655626886488
"975",975,"obat","drug ",65,5.18461538461538,1.80184200622158,65,4.96923076923077,1.93624338902382,63,5.86666666666667,2.09544961545466,65,6.52307692307692,1.91301212348887,64,3.109375,2.28255765413372,69,6.44927536231884,1.96690434502349,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"the medicine",0,"0","Noun",0.0900842151531823,1.32449739505148,-0.718212813703868,1.37311892605867,0.408925367728838,1.56677736591521
"979",979,"ombak","waves ",65,5.63076923076923,1.75507505866229,65,4.46153846153846,2.2643771430912,63,4.91111111111111,2.49383077196347,65,4.27692307692308,2.36846266270241,64,3.046875,2.08874297658238,69,5.6231884057971,2.33956663455236,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"the wave",0,"0","Noun",0.501116728693743,-0.261371180148685,-0.788638719245268,-0.733000419291509,-0.448023594529293,-1.64683664255222
"984",984,"orang","person",65,5.61538461538461,1.57809524914836,65,4.55384615384615,1.73232835757588,63,5.66666666666667,2.15322168769582,65,4.61538461538461,2.7311416322455,64,2.640625,2.14821585256378,69,6.31884057971014,2.27836857024022,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"the person",0,"0","Noun",0.486943193744068,1.07409709370408,-1.24640710526436,0.93230324912491,-0.292214692300542,-1.16259343579685
"988",988,"otak","brain ",65,6.27692307692308,1.78979478840882,65,5.06153846153846,2.21413726904044,63,6.11111111111111,2.28853091247939,65,5.33846153846154,2.39319949986495,64,3.453125,2.44254412967234,69,6.73913043478261,1.98266141626857,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"the brain",0,"0","Noun",1.09640519658007,1.8809425091568,-0.330870333226171,1.91189364231104,0.564734269957589,-0.128073857728568
"992",992,"pakaian","clothes",65,5.8,1.77834192437787,65,4.67692307692308,2.04716032215735,63,5.86666666666667,2.14899553703162,65,5.32307692307692,2.79009236130552,64,2.78125,2.2144457187454,69,6.17391304347826,2.31971424291829,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"the clothing or clothes",0,"0","Noun",0.657025613140162,0.795874536651424,-1.08794881779622,1.37311892605867,-0.0844694893288733,-0.150084912581085
"994",994,"palu","hammer ",65,4.90769230769231,1.77414659874717,65,4.12307692307692,2.00396242095888,63,5.77777777777778,2.31486195238201,65,4.46153846153846,2.1145103088313,64,2.625,2.04318456694523,69,5.40579710144928,2.29012483977537,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"the hammer",0,"0","Noun",-0.165039413940959,-0.678705015727676,-1.26401358164971,1.17720084742144,-1.01932290270138,-1.38270398432202
"995",995,"palung","trough ",65,5.44615384615385,1.82029160808414,65,4.06153846153846,2.12776968823081,63,4.57777777777778,1.64439666870266,65,3.66153846153846,2.10859048801654,64,3.3125,1.89296944860009,69,4.72463768115942,2.32558694660215,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"the trough",0,"0","Noun",0.331034309297649,-1.98635103387518,-0.48932862069432,-1.46769321418111,-1.12319550418721,-2.52727883665288
"996",996,"paman","uncle ",65,5.52307692307692,1.6873397359795,65,3.93846153846154,1.67590388929492,63,5.37777777777778,1.95737403970553,65,4.75384615384615,2.12154696824311,64,2.875,2.05866345916355,69,5.42028985507246,2.48765065817157,"1. clearly borrowed","Modern",NA,NA,NA,NA,"the uncle",1,"1","Noun",0.401901984046021,-0.65088276002241,-0.982309959484116,0.295569493553927,-1.33094070715888,-0.9644939421242
"998",998,"panah","arrow ",65,5.09230769230769,2.07457131809108,65,5.2,1.98588771082355,63,5.91111111111111,2.37240022514812,65,3.90769230769231,2.13397426269535,64,2.984375,2.26422969486559,69,5.50724637681159,2.26626920942378,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"the bow",0,"0","Noun",0.0050430054551348,-0.483949225790815,-0.859064624786667,1.47107796537728,0.798447623300716,-2.17510195901262
"1002",1002,"pantai","beach ",65,5.87692307692308,1.87506410146837,65,4.49230769230769,2.58071620947483,63,5.42222222222222,2.30107572560085,65,5.63076923076923,2.01222226941719,64,3.203125,2.37165595821295,69,5.92753623188406,2.30293189460043,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"the shore",0,"0","Noun",0.727893287888535,0.322896189661901,-0.612573955391769,0.393528532872539,-0.396087293786376,0.290136184469249
"1003",1003,"pantat","buttock, ass",65,3.93846153846154,1.90293295892258,65,4.86153846153846,1.85301210091943,63,4.62222222222222,2.00328013845576,65,3.52307692307692,1.79502517659652,64,2.984375,2.20743467788808,69,5.04347826086957,2.48190381508119,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"the buttocks",0,"0","Noun",-1.05797211577045,-1.37426140835933,-0.859064624786667,-1.36973417486249,0.227148315128628,-2.72537833032553
"1005",1005,"papan","board ",65,5.50769230769231,1.54235085303123,65,3.87692307692308,2.27422852515208,63,5.22222222222222,2.39211668240122,65,4.26153846153846,2.62962047568729,64,3.03125,2.23229364570052,69,5.88405797101449,2.17293669464687,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"the board",0,"0","Noun",0.387728449096347,0.239429422546104,-0.806245195630618,-0.0472871440612192,-1.43481330864472,-1.66884769740473
"1015",1015,"pasar","market ",65,5.66153846153846,1.42825202473298,65,4.46153846153846,2.20848451345121,63,5.57777777777778,1.98275392606171,65,4.30769230769231,2.79465492571912,64,2.921875,1.90492000831931,69,6.02898550724638,2.33245020432789,"1. clearly borrowed","Early Malay",NA,NA,NA,NA,"the market",1,"1","Noun",0.529463798593092,0.517651979598764,-0.929490530328067,0.736385170487683,-0.448023594529293,-1.60281453284718
"1017",1017,"pasir","sand ",65,5.67692307692308,1.49067615014643,65,3.93846153846154,1.88643946262631,63,5.17777777777778,2.46141948041894,65,4.86153846153846,2.33771337981239,64,2.59375,2.11358981469014,69,6.1304347826087,2.043015673821,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"the sand",0,"0","Noun",0.543637333542766,0.712407769535625,-1.29922653442041,-0.145246183379832,-1.33094070715888,-0.810416558156584
"1022",1022,"patung","sculpture ",65,5.07692307692308,1.66120901292263,65,4.03076923076923,2.18638707953063,63,4.97777777777778,2.13721238244513,65,4.76923076923077,2.35032730944829,64,2.828125,2.22221602181675,69,5.94202898550725,1.95451256125118,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"the statue",0,"0","Noun",-0.00913052949453965,0.350718445367167,-1.03512938864017,-0.58606186031359,-1.17513180493013,-0.942482887271684
"1029",1029,"pekerjaan","job ",65,6.09230769230769,1.86851442430776,65,5.18461538461538,1.89483102554941,63,5.42222222222222,2.20009182544821,65,4.96923076923077,2.54932117661515,64,4.046875,1.97949558670328,69,6.28985507246377,2.40771706171538,"5. no evidence for borrowing","Early Malay",NA,NA,NA,NA,"the work",0,"0","Noun",0.926322777183977,1.01845258229355,0.338175769417125,0.393528532872539,0.772479472929257,-0.656339174188967
"1030",1030,"pelacur","slut ",65,2.15384615384615,1.56355733456165,65,7.03076923076923,2.27052603190064,63,4.11111111111111,2.2076542695217,65,4.4,2.0976176963403,64,3,2.2817425810878,69,4.88405797101449,2.22642044470265,"5. no evidence for borrowing","Modern",NA,NA,NA,NA,"the prostitute",0,"0","Noun",-2.7021021699327,-1.68030622111725,-0.841458148401317,-2.49626312702654,3.88865751750428,-1.47074820373208
"1031",1031,"pelan","slowly, slow",65,4.61538461538461,1.66482269788246,65,3.86153846153846,2.17856692487374,63,5.44444444444444,2.15907761824724,65,5.55384615384615,2.14352782544607,64,5.09375,2.29366795731481,69,6.10144927536232,2.23043735843201,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"slow",0,"0","Adj",-0.434336577984775,0.656763258125093,1.51780968723557,0.442508052531845,-1.46078145901617,0.180080910206665
"1032",1032,"pelangi","rainbow ",65,6.27692307692308,2.02721863266284,65,4.64615384615385,2.40722070829858,63,5.15555555555556,2.12084412392325,65,4.36923076923077,2.47846494055059,64,3.15625,2.21265300789196,69,5.89855072463768,2.27612239627625,"4. very little evidence for borrowing","Early Malay",NA,NA,NA,NA,"the rainbow",0,"0","Noun",1.09640519658007,0.26725167825137,-0.665393384547818,-0.194225703039138,-0.13640579007179,-1.51477031343712
"1035",1035,"pelipis","temples ",65,5.27692307692308,1.98830716555953,65,4.26153846153846,2.16706110808021,63,4.97777777777778,2.10506843862928,65,4.24615384615385,2.12154696824311,64,2.609375,1.91582538472636,69,4.92753623188406,2.29653729481192,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"the temples",0,"0","Noun",0.175125424851229,-1.59683945400146,-1.28162005803506,-0.58606186031359,-0.785609549358254,-1.69085875225725
"1048",1048,"pembunuhan","murder ",65,2.89230769230769,1.55244843838569,65,6.4,1.90230123797468,63,4.73333333333333,2.20948369123155,65,4.30769230769231,2.39741447268639,64,4.53125,2.48147901366062,69,5.6231884057971,2.50353543705087,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"the murder",0,"0","Noun",-2.02177249234832,-0.261371180148685,0.883976537362971,-1.12483657656596,2.82396335227448,-1.60281453284718
"1051",1051,"pemerintah","government ",65,4.84615384615385,2.15225731232619,65,4.84615384615385,2.00959238117125,63,5.64444444444444,2.46940879523415,65,5.03076923076923,2.23585296062564,64,3.828125,2.49160296144075,69,6.26086956521739,2.06263804467115,"5. no evidence for borrowing","Early Malay",NA,NA,NA,NA,"the government",0,"0","Noun",-0.221733553739657,0.962808070883021,0.0916851000222265,0.883323729465603,0.201180164757169,-0.568294954778901
"1054",1054,"pemuda","youth ",65,6.03076923076923,1.53061701987743,65,4.69230769230769,2.19319314102661,63,6,2.25630429927106,65,4.44615384615385,2.56801704403642,64,3,1.95991577402445,69,5.55072463768116,2.53525861242676,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"the young man",0,"0","Noun",0.86962863738528,-0.400482458675016,-0.841458148401317,1.66699604401451,-0.0585013389574149,-1.40471503917453
"1056",1056,"penalti","penalty ",65,4.49230769230769,1.75109855629149,65,5.33846153846154,2.00995120491863,63,5,2.25630429927106,65,4.55384615384615,2.09933597560313,64,4.09375,2.25880112884746,69,5.43478260869565,2.14529759946757,"1. clearly borrowed","Modern",NA,NA,NA,NA,"the penalty or punishment",1,"1","Noun",-0.54772485758217,-0.623060504317144,0.390995198573175,-0.537082340654284,1.03216097664384,-1.25063765520692
"1057",1057,"penalti","penalty ",65,5.01538461538462,2.13228389652612,65,5.2,2.08566536146142,63,4.93333333333333,2.22996127157565,65,4.49230769230769,2.1000228936481,64,3.984375,2.22890240979298,69,5.27536231884058,2.17528941935803,"1. clearly borrowed","Modern",NA,NA,NA,NA,"the penalty or punishment",1,"1","Noun",-0.0658246692932375,-0.92910531707507,0.267749863875725,-0.684020899632202,0.798447623300716,-1.33868187461698
"1065",1065,"pencuri","thief ",65,2.72307692307692,1.78104334158812,65,5.03076923076923,2.09887790534334,63,4.86666666666667,2.18049202120656,65,3.78461538461538,2.23950543990958,64,3.109375,1.8781719202205,69,5.81159420289855,2.26401103145593,"5. no evidence for borrowing","Early Malay",NA,NA,NA,NA,"the thief",0,"0","Noun",-2.17768137679474,0.100318144019773,-0.718212813703868,-0.830959458610123,0.512797969214672,-2.35119039783275
"1072",1072,"pengadilan","court ",65,5.33846153846154,1.71643637987367,65,5.15384615384615,1.98612978892658,63,5.31111111111111,2.55682884397328,65,4.72307692307692,2.27422852515208,64,4.34375,2.23407059614763,69,5.52173913043478,2.27911680295998,"5. no evidence for borrowing","Early Malay",NA,NA,NA,NA,"the court",0,"0","Noun",0.231819564649927,-0.456126970085549,0.672698820738773,0.148630934576006,0.720543172186341,-1.00851605182923
"1076",1076,"pengemis","beggar",65,3.95384615384615,1.59521520130092,65,4.64615384615385,1.81513402768543,63,4.46666666666667,2.14899553703162,65,5.21538461538462,1.85819391221277,64,3.1875,2.08452346958198,69,5.65217391304348,2.34411708548996,"5. no evidence for borrowing","Early Malay",NA,NA,NA,NA,"the beggar",0,"0","Noun",-1.04379858082078,-0.205726668738153,-0.630180431777119,-1.71259081247764,-0.13640579007179,-0.304162296548701
"1087",1087,"penipuan","fraud ",65,2.90769230769231,1.68377437735765,65,5.84615384615385,1.46020941596113,63,4.91111111111111,2.07607827648695,65,4.43076923076923,1.96030315551918,64,4.8125,2.25989885993662,69,5.76811594202899,2.30820102815153,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"the deceit",0,"0","Noun",-2.00759895739864,0.0168513769039746,1.20089311229927,-0.733000419291509,1.88910993890197,-1.42672609402705
"1090",1090,"penjaga","guard ",65,5.30769230769231,1.73135673789261,65,4.18461538461538,1.68534406439297,63,5.42222222222222,2.31093142269606,65,4.83076923076923,2.31549961380659,64,3.234375,2.15098491652338,69,5.89855072463768,2.25665634705701,"5. no evidence for borrowing","Early Malay",NA,NA,NA,NA,"the guard",0,"0","Noun",0.203472494750578,0.26725167825137,-0.577361002621069,0.393528532872539,-0.915450301215546,-0.854438667861617
"1092",1092,"penjara","prison, jail",65,2.64615384615385,1.52511033648767,65,5.95384615384615,1.86606847100034,63,4.22222222222222,2.4669533002995,65,4.52307692307692,2.35257632917943,64,3.359375,2.40612437829168,69,5.28985507246377,2.38316058847318,"1. clearly borrowed","Early Malay",NA,NA,NA,NA,"the prison",1,"1","Noun",-2.24854905154311,-0.901283061369804,-0.43650919153827,-2.25136552873001,2.07088699150218,-1.29465976491195
"1096",1096,"penyakit","disease ",65,3.46153846153846,1.92902924968852,65,5.46153846153846,1.78603019183715,63,4.28888888888889,2.15977926294482,65,5.23076923076923,1.96666938287513,64,3.78125,2.11171148522363,69,5.85507246376812,2.46311234440136,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"the disease",0,"0","Noun",-1.49735169921036,0.183784911135572,0.0388656708661768,-2.10442696975209,1.23990617961551,-0.282151241696184
"1118",1118,"perawat","nurses ",65,6.49230769230769,1.61170597623951,65,4.21538461538462,1.9161509897147,63,4.73333333333333,2.22996127157565,65,4.67692307692308,2.21576519166977,64,3.09375,2.18013214977354,69,5.91304347826087,2.18779455452008,"5. no evidence for borrowing","Modern",NA,NA,NA,NA,"the nurse",0,"0","Noun",1.29483468587551,0.295073933956635,-0.735819290089218,-1.12483657656596,-0.863514000472629,-1.07454921638678
"1120",1120,"percaya","believe ",65,6.33846153846154,1.67962907993219,65,4.86153846153846,2.50547477459939,63,6.75555555555556,1.94417025483829,65,5.55384615384615,2.50643402834815,64,5.765625,2.17301040180419,69,6.21739130434783,2.54875728206207,"1. clearly borrowed","Early Malay",NA,NA,NA,NA,"to believe",1,"1","Verb",1.15309933637877,0.879341303767222,2.27488817180561,3.33229971243092,0.227148315128628,0.180080910206665
"1122",1122,"perdamaian","peace ",65,6.58461538461538,2.26999661131567,65,5.21538461538462,2.28782311715408,63,6.13333333333333,2.36066246480247,65,4.75384615384615,2.43047557865977,64,5.234375,2.46075344959273,69,5.6231884057971,2.22354677774154,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"the peace",0,"0","Noun",1.37987589557356,-0.261371180148685,1.67626797470372,1.96087316197034,0.824415773672174,-0.9644939421242
